Feature,Importance
INF_sd,0.1215927298050875
INF_r1,0.11250963082660886
INC_avg,0.10069424634256903
INF_avg,0.0935613853052849
INC_r1,0.06539267487083583
IND_avg,0.06036154763606143
SUP_sd,0.049821779458047576
SUP_avg,0.04960856838654726
INC_sk,0.04956006239048712
SUP_sk,0.04536661123794878
INC_sd,0.04265980682892335
INF_kr,0.03963224768167408
IND_sk,0.0351059178208779
SUP_r1,0.02846772164522498
IND_sd,0.028175549867530472
INC_kr,0.023071271886808395
INF_sk,0.016538363413428007
IND_r1,0.015218539137957642
IND_kr,0.012713138082920693
SUP_kr,0.009948207375176096
