Feature,Importance
INF_sd,0.19419502210550063
IND_avg,0.15847153687349913
SUP_sd,0.09484324571452114
INC_r1,0.06675269662753397
SUP_sk,0.05528310672138456
INC_avg,0.05521142474805289
INC_sd,0.05332872980616171
INF_avg,0.04539335187425213
IND_kr,0.04459317595938286
INF_r1,0.040553818788158974
INC_kr,0.039992872363231464
INF_kr,0.03824490848996691
IND_sd,0.022950914746969867
INC_sk,0.01882008625107148
SUP_avg,0.016889685195119086
IND_r1,0.01562630232372282
SUP_r1,0.015585223769036744
SUP_kr,0.01324450962501079
IND_sk,0.006469747921453835
INF_sk,0.0035496400959690528
