Feature,Importance
INF_sd,0.14849010607565116
INF_avg,0.09085149329640937
INF_sk,0.08583888144374102
IND_avg,0.08407441533355614
IND_sd,0.08107909268945765
INC_sd,0.0756533988197841
SUP_sd,0.059402557121746725
INC_kr,0.057938852553218775
INC_avg,0.05219323792820697
SUP_r1,0.044281531455071944
IND_kr,0.037384474964278255
INC_r1,0.03184764800715243
SUP_avg,0.028863710857398615
INC_sk,0.02487956349424214
SUP_kr,0.01993520284260787
INF_r1,0.01917357817521547
INF_kr,0.017995495812024934
IND_r1,0.01705475243358724
SUP_sk,0.01670271774868704
IND_sk,0.006359288947962147
