Fold,SBS_Best_Models
0,COMOLSD
1,COMOLSD
2,COMOLSD
3,MOEAD
4,MOEAD
5,COMOLSD
6,COMOLSD
7,COMOLSD
8,COMOLSD
9,COMOLSD
10,COMOLSD
11,COMOLSD
12,COMOLSD
13,MOEAD
14,COMOLSD
15,COMOLSD
16,COMOLSD
17,COMOLSD
18,COMOLSD
19,MOEAD
20,COMOLSD
21,COMOLSD
22,MOEAD
23,MOEAD
24,COMOLSD
25,MOEAD
26,COMOLSD
27,COMOLSD
28,COMOLSD
29,COMOLSD
30,COMOLSD
31,COMOLSD
32,COMOLSD
33,MOEAD
34,COMOLSD
35,COMOLSD
36,MOEAD
37,COMOLSD
38,COMOLSD
39,MOEAD
40,COMOLSD
41,MOEAD
42,COMOLSD
43,COMOLSD
44,COMOLSD
45,MOEAD
46,COMOLSD
47,MOEAD
48,COMOLSD
49,COMOLSD
50,MOEAD
51,COMOLSD
52,COMOLSD
53,COMOLSD
54,MOEAD
55,COMOLSD
56,COMOLSD
57,COMOLSD
58,COMOLSD
59,MOEAD
60,COMOLSD
61,MOEAD
62,MOEAD
63,COMOLSD
64,MOEAD
65,COMOLSD
66,COMOLSD
67,COMOLSD
68,MOEAD
69,MOEAD
70,COMOLSD
71,COMOLSD
72,MOEAD
73,COMOLSD
74,COMOLSD
75,MOEAD
76,MOEAD
77,COMOLSD
78,COMOLSD
79,MOEAD
80,COMOLSD
81,COMOLSD
82,COMOLSD
83,COMOLSD
84,MOEAD
85,COMOLSD
86,MOEAD
87,MOEAD
88,COMOLSD
89,COMOLSD
90,COMOLSD
91,COMOLSD
92,COMOLSD
93,COMOLSD
94,COMOLSD
95,MOEAD
96,MOEAD
97,COMOLSD
98,COMOLSD
99,MOEAD
