Instance,SBS_Prediction
71,0.4045537032449806
129,0.5584874078980577
22,0.8035681758809566
183,0.62816683880737
429,0.5442189221765507
64,0.2980924838618745
481,0.3534395117197136
241,0.33185753874264884
281,0.48768551746566224
84,0.6343230735542786
161,0.66
103,0.11917876392518392
209,0.1108633226433399
206,0.12907213509322896
244,0.11961049749505373
336,0.13050297534537772
331,0.1607060040314768
0,0.10213173750049398
261,0.13619166448248723
504,0.09806513466178561
407,0.09721972202838344
440,0.09623012531972275
230,0.18566710860387062
430,0.1062019840172492
A,0.12317631046907711
357,0.09897785943451856
202,0.14947660825920334
345,0.13376368142661263
232,0.08578852714396902
127,0.12241029804403832
20,0.15388268534011706
387,0.11175566641684583
67,0.13053989103823355
502,0.12077925938706179
94,0.13186933192219905
74,0.12035529305893958
23,0.14040133076312689
156,0.10380698005791297
394,0.10669170482884834
121,0.14363516069328816
242,0.10072389043615948
80,0.15461979587109367
11,0.17598433463730145
59,0.1176093511053548
179,0.13894747682260014
427,0.15430378358667263
340,0.1232734516938351
137,0.1434169874301634
366,0.12537104213461636
322,0.13298336525815502
81,0.12492448094679233
237,0.1287289540425583
69,0.14551059727596738
239,0.11850380127642328
497,0.14381960356191734
496,0.13470829852403676
92,0.15796982857411332
168,0.11423045133661848
14,0.11293350861679562
367,0.1276682517755265
247,0.11870013719353356
