Fold,SBS_Best_Models
0,MOEAD
1,COMOLSD
2,COMOLSD
3,COMOLSD
4,COMOLSD
5,MOEAD
6,COMOLSD
7,COMOLSD
8,COMOLSD
9,COMOLSD
10,MOEAD
11,COMOLSD
12,COMOLSD
13,COMOLSD
14,COMOLSD
15,COMOLSD
16,COMOLSD
17,MOEAD
18,COMOLSD
19,COMOLSD
20,MOEAD
21,MOEAD
22,COMOLSD
23,COMOLSD
24,COMOLSD
25,COMOLSD
26,COMOLSD
27,COMOLSD
28,COMOLSD
29,COMOLSD
30,MOEAD
31,MOEAD
32,COMOLSD
33,COMOLSD
34,COMOLSD
35,COMOLSD
36,COMOLSD
37,COMOLSD
38,COMOLSD
39,COMOLSD
40,MOEAD
41,COMOLSD
42,COMOLSD
43,COMOLSD
44,COMOLSD
45,MOEAD
46,COMOLSD
47,COMOLSD
48,COMOLSD
49,COMOLSD
50,COMOLSD
51,COMOLSD
52,COMOLSD
53,MOEAD
54,MOEAD
55,MOEAD
56,MOEAD
57,MOEAD
58,MOEAD
59,COMOLSD
60,COMOLSD
61,COMOLSD
62,COMOLSD
63,MOEAD
64,MOEAD
65,COMOLSD
66,MOEAD
67,MOEAD
68,COMOLSD
69,COMOLSD
70,COMOLSD
71,COMOLSD
72,COMOLSD
73,COMOLSD
74,MOEAD
75,COMOLSD
76,MOEAD
77,MOEAD
78,MOEAD
79,COMOLSD
80,MOEAD
81,COMOLSD
82,COMOLSD
83,COMOLSD
84,MOEAD
85,COMOLSD
86,COMOLSD
87,COMOLSD
88,MOEAD
89,COMOLSD
90,COMOLSD
91,MOEAD
92,MOEAD
93,COMOLSD
94,COMOLSD
95,MOEAD
96,COMOLSD
97,MOEAD
98,COMOLSD
99,COMOLSD
