Instance,SBS_Prediction
71,0.4055166782725742
129,0.5486476907502931
22,0.8055065990151179
183,0.6037576862178361
429,0.5288066563285443
64,0.34699872061752446
481,0.38943545992732476
241,0.3485082306636492
281,0.4720285037565543
84,0.6743230735542787
161,0.6946565585929859
103,0.13444353114597327
209,0.08112058738853971
206,0.11040927646872488
244,0.0977062613571023
336,0.127542535359656
331,0.11496166802074702
0,0.10934853896720792
261,0.14673471150770567
504,0.15286398620768163
407,0.07065123382084412
440,0.08797513246776065
230,0.09477260107901837
430,0.15544379350776452
A,0.11341305543107999
357,0.13389599780271483
202,0.11724488817385316
345,0.12729551002932696
232,0.06723977154215825
127,0.08499254606431869
20,0.10233145929637817
387,0.08239561569527881
67,0.11706883582610321
502,0.13256133716227572
94,0.12439871607096478
74,0.06791046121229609
23,0.08476121452233615
156,0.1044228938352988
394,0.08772290743518649
121,0.10593873116672235
242,0.14718355222378518
80,0.09735741619975306
11,0.08415581560816769
59,0.1519416466225788
179,0.08359294123239558
427,0.1273543950848299
340,0.11647821217645615
137,0.14613324890998167
366,0.10084772468580222
322,0.10669430500274857
81,0.09785384514496222
237,0.12366221798513198
69,0.1187523007129748
239,0.08453564343672398
497,0.1372776168217696
496,0.10815995006947997
92,0.11691553289816489
168,0.1688859163083537
14,0.13920188151950938
367,0.11477908664811559
247,0.09406500807222327
