Fold,SBS_Best_Models
0,COMOLSD
1,COMOLSD
2,COMOLSD
3,COMOLSD
4,COMOLSD
5,COMOLSD
6,COMOLSD
7,COMOLSD
8,COMOLSD
9,MOEAD
10,COMOLSD
11,COMOLSD
12,COMOLSD
13,MOEAD
14,MOEAD
15,COMOLSD
16,COMOLSD
17,COMOLSD
18,MOEAD
19,COMOLSD
20,MOEAD
21,COMOLSD
22,MOEAD
23,MOEAD
24,COMOLSD
25,MOEAD
26,COMOLSD
27,COMOLSD
28,COMOLSD
29,COMOLSD
30,MOEAD
31,COMOLSD
32,COMOLSD
33,COMOLSD
34,COMOLSD
35,COMOLSD
36,COMOLSD
37,COMOLSD
38,COMOLSD
39,COMOLSD
40,MOEAD
41,MOEAD
42,COMOLSD
43,COMOLSD
44,MOEAD
45,MOEAD
46,COMOLSD
47,MOEAD
48,COMOLSD
49,MOEAD
50,MOEAD
51,COMOLSD
52,MOEAD
53,COMOLSD
54,COMOLSD
55,COMOLSD
56,MOEAD
57,COMOLSD
58,COMOLSD
59,COMOLSD
60,COMOLSD
61,COMOLSD
62,COMOLSD
63,MOEAD
64,COMOLSD
65,MOEAD
66,MOEAD
67,COMOLSD
68,MOEAD
69,COMOLSD
70,COMOLSD
71,COMOLSD
72,COMOLSD
73,COMOLSD
74,COMOLSD
75,COMOLSD
76,COMOLSD
77,MOEAD
78,COMOLSD
79,MOEAD
80,MOEAD
81,COMOLSD
82,COMOLSD
83,COMOLSD
84,COMOLSD
85,COMOLSD
86,COMOLSD
87,MOEAD
88,COMOLSD
89,MOEAD
90,COMOLSD
91,COMOLSD
92,MOEAD
93,COMOLSD
94,MOEAD
95,COMOLSD
96,MOEAD
97,MOEAD
98,COMOLSD
99,COMOLSD
